slug_country,tournament,leagueid,slug_torn,teamName,teamid,teamslug,teamorigin
montenegro,Montenegrin First League,154,meridianbet-1-cfl,FK Dečić Tuzi,6226,fk-decic-tuzi,montenegro
montenegro,Montenegrin First League,154,meridianbet-1-cfl,FK Arsenal Tivat,37956,fk-arsenal-tivat,montenegro
montenegro,Montenegrin First League,154,meridianbet-1-cfl,Mladost DG,327162,mladost-dg,montenegro
montenegro,Montenegrin First League,154,meridianbet-1-cfl,OFK Petrovac,6216,ofk-petrovac,montenegro
montenegro,Montenegrin First League,154,meridianbet-1-cfl,FK Budućnost Podgorica,5143,fk-buducnost-podgorica,montenegro
montenegro,Montenegrin First League,154,meridianbet-1-cfl,FK Jezero,24312,fk-jezero,montenegro
montenegro,Montenegrin First League,154,meridianbet-1-cfl,FK Jedinstvo Bijelo Polje,6219,fk-jedinstvo-bijelo-polje,montenegro
montenegro,Montenegrin First League,154,meridianbet-1-cfl,FK Mornar Bar,36019,fk-mornar-bar,montenegro
montenegro,Montenegrin First League,154,meridianbet-1-cfl,FK Bokelj Kotor,7581,fk-bokelj-kotor,montenegro
morocco,Botola Pro,937,botola-pro,AS FAR Rabat,24394,as-far-rabat,morocco
morocco,Botola Pro,937,botola-pro,CODM Meknès,55025,codm-meknes,morocco
morocco,Botola Pro,937,botola-pro,Difaâ Hassani El-Jadidi,55043,difaa-hassani-el-jadidi,morocco
morocco,Botola Pro,937,botola-pro,Fath Union Sport,55027,fath-union-sport,morocco
morocco,Botola Pro,937,botola-pro,Hassania d'Agadir,55039,hassania-dagadir,morocco
morocco,Botola Pro,937,botola-pro,Ittihad Tanger,87180,ittihad-tanger,morocco
morocco,Botola Pro,937,botola-pro,Kawkab Athletic Club Marrakech,47696,kawkab-athletic-club-marrakech,morocco
morocco,Botola Pro,937,botola-pro,MAS de Fès,55035,mas-de-fes,morocco
morocco,Botola Pro,937,botola-pro,Olympic Safi,55037,olympic-safi,morocco
morocco,Botola Pro,937,botola-pro,Olympique Dcheira,204299,olympique-dcheira,morocco
morocco,Botola Pro,937,botola-pro,Raja Club Athletic,41757,raja-club-athletic,morocco
morocco,Botola Pro,937,botola-pro,Renaissance Zemamra,263373,renaissance-zemamra,morocco
morocco,Botola Pro,937,botola-pro,RS Berkane,80395,rs-berkane,morocco
morocco,Botola Pro,937,botola-pro,Union Sportive Yacoub El Mansour,479104,union-sportive-yacoub-el-mansour,morocco
morocco,Botola Pro,937,botola-pro,Union Touarga Sport,118834,union-touarga-sport,morocco
morocco,Botola Pro,937,botola-pro,Wydad Casablanca,36268,wydad-casablanca,morocco
mozambique,Moçambola,16642,mocambola,União Desportiva do Songo,278161,uniao-desportiva-do-songo,mozambique
mozambique,Moçambola,16642,mocambola,Associação Black Bulls,375117,associacao-black-bulls,mozambique
mozambique,Moçambola,16642,mocambola,Ferroviário de Lichinga,375116,ferroviario-de-lichinga,mozambique
mozambique,Moçambola,16642,mocambola,Costa do Sol,282020,desportivo-costa-do-sol,mozambique
mozambique,Moçambola,16642,mocambola,Ferroviário de Maputo,215596,ferroviario-de-maputo,mozambique
mozambique,Moçambola,16642,mocambola,Chingale de Tete,1088444,chingale-de-tete,mozambique
mozambique,Moçambola,16642,mocambola,Ferroviário da Beira,246841,ferroviario-da-beira,mozambique
mozambique,Moçambola,16642,mocambola,Baía de Pemba FC,331737,baia-de-pemba-fc,mozambique
mozambique,Moçambola,16642,mocambola,Ferroviário de Nacala,322832,ferroviario-de-nacala,mozambique
mozambique,Moçambola,16642,mocambola,Ferroviario Nampula,310946,ferroviario-de-nampula,mozambique
mozambique,Moçambola,16642,mocambola,Vilankulo FC,330379,vilankulo-fc,mozambique
mozambique,Moçambola,16642,mocambola,GDR Textáfrica Chimoio,375113,gdr-textafrica-chimoio,mozambique
mozambique,Moçambola,16642,mocambola,Desportivo de Nacala,328636,desportivo-de-nacala,mozambique
mozambique,Moçambola,16642,mocambola,Desportivo Matola,1088445,desportivo-matola,mozambique
myanmar,Myanmar National League,10535,national-league,Dagon FC,307488,dagon-fc,myanmar
myanmar,Myanmar National League,10535,national-league,Yangon United,61530,yangon-united,myanmar
myanmar,Myanmar National League,10535,national-league,Hantharwady United FC,274846,hantharwady-united-fc,myanmar
myanmar,Myanmar National League,10535,national-league,Shan United,69658,shan-united,myanmar
myanmar,Myanmar National League,10535,national-league,Ispe FC,338085,ispe-fc,myanmar
myanmar,Myanmar National League,10535,national-league,Yadanarbon FC,186789,yadanarbon-fc,myanmar
myanmar,Myanmar National League,10535,national-league,Dagon Port FC,526990,dagon-port-fc,myanmar
myanmar,Myanmar National League,10535,national-league,Ayeyawady United,61528,ayeyawady-united,myanmar
myanmar,Myanmar National League,10535,national-league,Thitsar Arman FC,526989,thitsar-arman-fc,myanmar
myanmar,Myanmar National League,10535,national-league,Mahar United,274847,sagaing-united,myanmar
myanmar,Myanmar National League,10535,national-league,Yarmanya United,1117359,yarmanya-united,myanmar
myanmar,Myanmar National League,10535,national-league,Rakhine United FC,274848,rakhine-united-fc,myanmar
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,African Stars FC,305249,african-stars-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Young African FC,495653,young-african-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Khomas Nampol FC,495655,khomas-nampol-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,FC Ongos,495654,fc-ongos,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Mighty Gunners FC,495656,mighty-gunners-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,University of Namibia FC,495651,unam-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Eeshoke Chula Chula FC,495658,eeshoke-chula-chula-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,King Kauluma Palace,1041481,king-kauluma-palace,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Blue Waters FC,317868,blue-waters-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Bucks Buccaneers FC,1079409,bucks-buccaneers-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Tigers  SC,495652,tigers-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Okahandja United FC,307797,okahandja-united-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Julinho Sporting FC,317128,julinho-sporting-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Young Brazilians FC,381803,young-brazilians-fc,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Blue Boys,1041480,blue-boys,namibia
namibia,Debmarine Namibia Premiership,21358,debmarine-namibia-premiership,Cuca Tops FC,1079410,cuca-tops-fc,namibia
nepal,Nepal Super League,25312,nepal-super-league,Lalitpur City FC,502681,lalitpur-city-fc,nepal
nepal,Nepal Super League,25312,nepal-super-league,Dhangadhi FC,1078892,dhangadhi-fc,nepal
nepal,Nepal Super League,25312,nepal-super-league,FC Chitwan,1078893,fc-chitwan,nepal
nepal,Nepal Super League,25312,nepal-super-league,Pokhara Thunders,1078895,pokhara-thunders,nepal
nepal,Nepal Super League,25312,nepal-super-league,Kathmandu Rayzrs FC,502680,kathmandu-rayzrs-fc,nepal
nepal,Nepal Super League,25312,nepal-super-league,Jhapa FC,1078894,jhapa-fc,nepal
nepal,Nepal Super League,25312,nepal-super-league,Butwal Lumbini FC,1078891,butwal-lumbini-fc,nepal
netherlands,Eredivisie,37,eredivisie,Feyenoord,2959,feyenoord,netherlands
netherlands,Eredivisie,37,eredivisie,NEC Nijmegen,2962,nec-nijmegen,netherlands
netherlands,Eredivisie,37,eredivisie,FC Utrecht,2948,fc-utrecht,netherlands
netherlands,Eredivisie,37,eredivisie,PSV Eindhoven,2952,psv-eindhoven,netherlands
netherlands,Eredivisie,37,eredivisie,AFC Ajax,2953,ajax,netherlands
netherlands,Eredivisie,37,eredivisie,AZ Alkmaar,2950,az-alkmaar,netherlands
netherlands,Eredivisie,37,eredivisie,PEC Zwolle,2971,pec-zwolle,netherlands
netherlands,Eredivisie,37,eredivisie,FC Groningen,2951,fc-groningen,netherlands
netherlands,Eredivisie,37,eredivisie,Sparta Rotterdam,2960,sparta-rotterdam,netherlands
netherlands,Eredivisie,37,eredivisie,Fortuna Sittard,2957,fortuna-sittard,netherlands
netherlands,Eredivisie,37,eredivisie,FC Volendam,2968,fc-volendam,netherlands
netherlands,Eredivisie,37,eredivisie,SC Telstar,2972,sc-telstar,netherlands
netherlands,Eredivisie,37,eredivisie,Go Ahead Eagles,2979,go-ahead-eagles,netherlands
netherlands,Eredivisie,37,eredivisie,FC Twente,2955,fc-twente,netherlands
netherlands,Eredivisie,37,eredivisie,NAC Breda,2947,nac-breda,netherlands
netherlands,Eredivisie,37,eredivisie,Excelsior,2967,excelsior,netherlands
netherlands,Eredivisie,37,eredivisie,SC Heerenveen,2964,sc-heerenveen,netherlands
netherlands,Eredivisie,37,eredivisie,Heracles Almelo,2977,heracles-almelo,netherlands
new-caledonia,Super Ligue,26397,super-ligue,AS Tiga Sport,470258,as-tiga-sport,new-caledonia
new-caledonia,Super Ligue,26397,super-ligue,ASC Gaïca,508996,asc-gaica,new-caledonia
new-caledonia,Super Ligue,26397,super-ligue,Hienghène Sport,246599,hienghene-sport,new-caledonia
new-caledonia,Super Ligue,26397,super-ligue,AS Horizon Patho,1089909,as-horizon-patho,new-caledonia
new-caledonia,Super Ligue,26397,super-ligue,AS Mont Dore,86740,as-mont-dore,new-caledonia
new-zealand,New Zealand National League,594,national-league,Wellington Olympic,378944,wellington-olympic,new-zealand
new-zealand,New Zealand National League,594,national-league,Miramar Rangers,261131,miramar-rangers,new-zealand
new-zealand,New Zealand National League,594,national-league,Western Suburbs FC,411578,western-suburbs-fc,new-zealand
new-zealand,New Zealand National League,594,national-league,Wellington Phoenix Reserve,182819,wellington-phoenix-reserve,new-zealand
new-zealand,New Zealand National League,594,national-league,Napier City Rovers,261130,napier-city-rovers,new-zealand
new-zealand,New Zealand National League,594,national-league,FC Petone,379307,fc-petone,new-zealand
new-zealand,New Zealand National League,594,national-league,Waterside Karori,380147,waterside-karori,new-zealand
new-zealand,New Zealand National League,594,national-league,Upper Hutt City FC,1079628,upper-hutt-city-fc,new-zealand
new-zealand,New Zealand National League,594,national-league,Island Bay United,508950,island-bay-united,new-zealand
new-zealand,New Zealand National League,594,national-league,North Wellington AFC,378943,north-wellington-afc,new-zealand
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,Real Estelí,25353,real-esteli,nicaragua
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,Diriangén FC,248234,diriangen-fc,nicaragua
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,Club Sport Sébaco,373012,hyh-export-sebaco-fc,nicaragua
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,Deportivo Walter Ferretti,201261,deportivo-walter-ferretti,nicaragua
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,Deportivo Matagalpa FC,376282,deportivo-matagalpa-fc,nicaragua
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,Managua FC,232871,managua-fc,nicaragua
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,UNAN Managua,251761,unan-managua,nicaragua
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,Rancho Santana FC,371649,rancho-santana-fc,nicaragua
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,Real Madriz,249830,real-madriz,nicaragua
nicaragua,Liga Primera de Nicaragua,10533,liga-primera,ART Municipal Jalapa,296018,art-municipal-jalapa,nicaragua
nigeria,Nigeria Premier Football League,2060,professional-league,Bayelsa United FC,42369,bayelsa-united-fc,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Warri Wolves FC,190732,warri-wolves-fc,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Remo Stars,239062,remo-stars,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,El Kanemi Warriors,190740,el-kanemi-warriors,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Rivers United,215270,rivers-united,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Wikki Tourists FC,190730,wikki-tourists-fc,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Enyimba,42371,enyimba,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Katsina United,243647,katsina-united,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Niger Tornadoes,214302,niger-tornadoes,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Nasarawa United,190736,nasarawa-united,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Abia Warriors,190742,abia-warriors,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Ikorodu City,214300,ikorodu-city-fc,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Bendel Insurance FC,307998,bendel-insurance-fc,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Kano Pillars,134276,kano-pillars,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Kun Khalifat FC,1112561,kun-khalifat-fc,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Shooting Stars,190739,shooting-stars,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Kwara United,190737,kwara-united,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Barau FC,1112562,barau-fc,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Enugu Rangers International,42370,enugu-rangers-international,nigeria
nigeria,Nigeria Premier Football League,2060,professional-league,Plateau United,214301,plateau-united,nigeria
north-macedonia,1. MFL,199,1-mfl,FK Sileks Kratovo,5407,fk-sileks-kratovo,north-macedonia
north-macedonia,1. MFL,199,1-mfl,FC Struga Trim & Lum,259121,fc-struga-trim-and-lum,north-macedonia
north-macedonia,1. MFL,199,1-mfl,FK Vardar Skopje,5403,fk-vardar-skopje,north-macedonia
north-macedonia,1. MFL,199,1-mfl,KF Shkëndija,5413,kf-shkendija,north-macedonia
north-macedonia,1. MFL,199,1-mfl,Bashkimi 1947,5400,bashkimi-1947,north-macedonia
north-macedonia,1. MFL,199,1-mfl,FK Pelister Bitola,6079,fk-pelister-bitola,north-macedonia
north-macedonia,1. MFL,199,1-mfl,Makedonija Gjorce Petrov,53841,makedonija-gjorce-petrov,north-macedonia
north-macedonia,1. MFL,199,1-mfl,AP Brera Strumica,226868,ap-brera-strumica,north-macedonia
north-macedonia,1. MFL,199,1-mfl,Tikveš Kavadarci,43576,tikves-kavadarci,north-macedonia
north-macedonia,1. MFL,199,1-mfl,FK Arsimi 1973,424916,fk-arsimi-1973,north-macedonia
north-macedonia,1. MFL,199,1-mfl,FK Rabotnički Skopje,5212,fk-rabotnicki-skopje,north-macedonia
north-macedonia,1. MFL,199,1-mfl,KF Shkupi,136548,kf-shkupi,north-macedonia
northern-ireland,NIFL Premiership,200,premiership,Glentoran FC,5179,glentoran-fc,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Carrick Rangers,36783,carrick-rangers,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Coleraine FC,5270,coleraine-fc,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Ballymena United,5269,ballymena-united,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Larne FC,5184,larne-fc,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Linfield FC,5272,linfield-fc,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Portadown FC,5279,portadown-fc,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Bangor FC,23895,bangor-fc,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Cliftonville FC,5181,cliftonville-fc,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Crusaders FC,5180,crusaders-fc,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Glenavon,5183,glenavon,northern-ireland
northern-ireland,NIFL Premiership,200,premiership,Dungannon Swifts,5271,dungannon-swifts,northern-ireland
northern-mariana-islands,MSL 1,23694,msl-1,Kanoa FC,929540,kanoa-fc,northern-mariana-islands
northern-mariana-islands,MSL 1,23694,msl-1,Matansa FC,929538,matansa-fc,northern-mariana-islands
northern-mariana-islands,MSL 1,23694,msl-1,MP United FC,929539,mp-united-fc,northern-mariana-islands
northern-mariana-islands,MSL 1,23694,msl-1,Men's Developmental Team,929537,mens-developmental-team,northern-mariana-islands
northern-mariana-islands,MSL 1,23694,msl-1,Men's Developmental Team 2,1078851,mens-developmental-team-2,northern-mariana-islands
norway,Eliteserien,20,eliteserien,Bodø/Glimt,656,bodoglimt,norway
norway,Eliteserien,20,eliteserien,Viking FK,1164,viking-fk,norway
norway,Eliteserien,20,eliteserien,SK Brann,1159,sk-brann,norway
norway,Eliteserien,20,eliteserien,Tromsø IL,660,tromso-il,norway
norway,Eliteserien,20,eliteserien,Vålerenga IF,1165,valerenga-if,norway
norway,Eliteserien,20,eliteserien,Rosenborg BK,1161,rosenborg-bk,norway
norway,Eliteserien,20,eliteserien,Sandefjord Fotball,676,sandefjord-fotball,norway
norway,Eliteserien,20,eliteserien,KFUM Oslo,786,kfum-oslo,norway
norway,Eliteserien,20,eliteserien,Fredrikstad FK,687,fredrikstad-fk,norway
norway,Eliteserien,20,eliteserien,Molde FK,661,molde-fk,norway
norway,Eliteserien,20,eliteserien,Sarpsborg 08,822,sarpsborg-08,norway
norway,Eliteserien,20,eliteserien,Kristiansund BK,957,kristiansund-bk,norway
norway,Eliteserien,20,eliteserien,HamKam,666,hamkam,norway
norway,Eliteserien,20,eliteserien,Bryne FK,663,bryne-fk,norway
norway,Eliteserien,20,eliteserien,Strømsgodset,1163,stromsgodset,norway
norway,Eliteserien,20,eliteserien,Haugesund,673,haugesund,norway
pakistan,Premier League,1137,premier-league,WAPDA FC,78531,wapda-fc,pakistan
pakistan,Premier League,1137,premier-league,Sui Southern Gas Company,299432,sui-southern-gas-company,pakistan
pakistan,Premier League,1137,premier-league,PAF FC,78521,paf-fc,pakistan
pakistan,Premier League,1137,premier-league,Lyallpur FC,115873,lyallpur-fc,pakistan
pakistan,Premier League,1137,premier-league,Muslim FC,78517,muslim-fc,pakistan
pakistan,Premier League,1137,premier-league,KRL FC,78515,krl-fc,pakistan
pakistan,Premier League,1137,premier-league,Civil Aviation Authority FC,299431,civil-aviation-authority-fc,pakistan
pakistan,Premier League,1137,premier-league,Pakistan Army,78525,pakistan-army,pakistan
pakistan,Premier League,1137,premier-league,Karachi United,368116,karachi-united,pakistan
pakistan,Premier League,1137,premier-league,Pakistan Navy FC,78527,pakistan-navy-fc,pakistan
pakistan,Premier League,1137,premier-league,SNGPL,299428,sngpl,pakistan
pakistan,Premier League,1137,premier-league,Huma FC,363566,huma-fc,pakistan
